Country,Code,Year,Population (historical estimates),"Indicator:Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%) - Sex:Both sexes",Schizophrenia disorders (share of population) - Sex: Both - Age: Age-standardized,Depressive disorders (share of population) - Sex: Both - Age: Age-standardized,Anxiety disorders (share of population) - Sex: Both - Age: Age-standardized,Bipolar disorders (share of population) - Sex: Both - Age: Age-standardized,Eating disorders (share of population) - Sex: Both - Age: Age-standardized,headcount_ratio_international_povline,headcount_ratio_lower_mid_income_povline,headcount_ratio_upper_mid_income_povline
Tunisia,TUN,2010,10895063,22.7,0.25305784,5.0079913,5.012236,0.7879439,0.19430286,1.49602254313122,7.42921138325572,31.05352680687424
Tunisia,TUN,2015,11557779,26.4,0.25290915,5.004467,5.124069,0.78797716,0.20094365,0.2461845246521,3.03197492578486,17.48448336532788
Tunisia,TUN,2015,11557779,26.4,0.25290915,5.004467,5.124069,0.78797716,0.20094365,0.14006154740587,2.21100281785896,17.946266118748717
Turkey,TUR,1994,58310244,17.1,0.24728389,4.010806,3.9981275,0.7964436,0.19947377,2.95130615234374,14.240551757812488,37.75879638671875
Turkey,TUR,1994,58310244,17.1,0.24728389,4.010806,3.9981275,0.7964436,0.19947377,2.95130615234374,14.48464355468749,42.82370117187499
Turkey,TUR,2002,65988664,21.8,0.2475594,4.1296477,4.377505,0.79665166,0.23045304,2.10441513270984,12.0251561280712,33.68478159968868
Turkey,TUR,2002,65988664,21.8,0.2475594,4.1296477,4.377505,0.79665166,0.23045304,2.10441513270984,12.25019146417433,38.8337347705465
Turkey,TUR,2003,66867324,22.4,0.24747485,4.1928377,4.4234614,0.7966723,0.23185588,3.86745817499838,14.45194758484086,37.00017245343929
Turkey,TUR,2003,66867324,22.4,0.24747485,4.1928377,4.4234614,0.7966723,0.23185588,3.85558958813162,14.64717936965462,41.99380238226988
Turkey,TUR,2004,67785080,23.1,0.24740869,4.2442613,4.4604516,0.7966769,0.23345175,2.03002976170294,9.69252917257513,27.00813653098122
Turkey,TUR,2004,67785080,23.1,0.24740869,4.2442613,4.4604516,0.7966769,0.23345175,2.01364978089244,9.85243693757746,30.76758927886768
Turkey,TUR,2005,68704712,23.8,0.24738549,4.2642403,4.4775205,0.7966744,0.23457125,2.34066645046141,9.42760301422097,24.5682248586904
Turkey,TUR,2005,68704712,23.8,0.24738549,4.2642403,4.4775205,0.7966744,0.23457125,2.34066645046141,9.52299416727226,28.43586631162142
Turkey,TUR,2006,69601328,24.5,0.24741635,4.2491713,4.474095,0.7966691,0.23786722,1.7702270480266,7.865905218522121,21.85551780808619
Turkey,TUR,2006,69601328,24.5,0.24741635,4.2491713,4.474095,0.7966691,0.23786722,1.7702270480266,7.954897545831891,25.94306269875252
Turkey,TUR,2007,70468864,25.2,0.24748255,4.2135763,4.461386,0.7966595,0.24330328,1.30533885764483,6.363342830948141,19.12956885926715
Turkey,TUR,2007,70468864,25.2,0.24748255,4.2135763,4.461386,0.7966595,0.24330328,1.30533885764483,6.44343447397868,22.29531681637543
Turkey,TUR,2008,71320728,25.9,0.24756426,4.1682277,4.4457603,0.7966475,0.24979095,0.5649478248404399,5.45469006598641,15.70714532056414
Turkey,TUR,2008,71320728,25.9,0.24756426,4.1682277,4.4457603,0.7966475,0.24979095,0.5649478248404399,5.558096275564941,18.78679040592017
Turkey,TUR,2009,72225648,26.7,0.24764265,4.127493,4.43353,0.7966296,0.2561792,0.72038999240374,4.64052845204587,15.7073619679325
Turkey,TUR,2009,72225648,26.7,0.24764265,4.127493,4.43353,0.7966296,0.2561792,0.72038999240374,4.75339502291437,19.17300818656737
Turkey,TUR,2010,73195352,27.4,0.24769606,4.1015873,4.431112,0.79659337,0.26096305,0.77376915093296,4.27915568843961,15.21338760416243
Turkey,TUR,2010,73195352,27.4,0.24769606,4.1015873,4.431112,0.79659337,0.26096305,0.77376915093296,4.35778691471858,18.2110864691902
Turkey,TUR,2011,74173856,28.2,0.24771115,4.090324,4.4414186,0.7965086,0.2650534,0.1295274131917899,4.02442805363475,13.10749616561857
Turkey,TUR,2011,74173856,28.2,0.24771115,4.090324,4.4414186,0.7965086,0.2650534,0.1295274131917899,4.03624177996416,15.86949757711886
Turkey,TUR,2012,75277440,29.0,0.24770357,4.082614,4.459596,0.79636985,0.26817352,0.0930608490152992,3.1488381702124904,12.339730641841069
Turkey,TUR,2012,75277440,29.0,0.24770357,4.082614,4.459596,0.79636985,0.26817352,0.0930608490152992,3.1741025960314904,14.81107089796296
Turkey,TUR,2013,76576120,29.8,0.24769464,4.0750384,4.4798617,0.7961723,0.27196646,0.29810534217085,2.68746119251219,10.74743638787236
Turkey,TUR,2013,76576120,29.8,0.24769464,4.0750384,4.4798617,0.7961723,0.27196646,0.29810534217085,2.7414753055065098,13.771575269704767
Turkey,TUR,2014,78112064,30.6,0.24770084,4.0664144,4.497034,0.7959744,0.27537036,0.20468257885959,2.0927474308202,9.96026604482279
Turkey,TUR,2014,78112064,30.6,0.24770084,4.0664144,4.497034,0.7959744,0.27537036,0.20468257885959,2.2153575420917297,12.38410890318478
Turkey,TUR,2015,79646176,31.4,0.24773648,4.0584426,4.506104,0.7958346,0.2785622,0.21237285626367,2.38258723987512,10.68888513575439
Turkey,TUR,2015,79646176,31.4,0.24773648,4.0584426,4.506104,0.7958346,0.2785622,0.21237285626367,2.51527422659524,13.70273386261667
Turkey,TUR,2016,81019400,32.2,0.24792543,4.00345,4.495325,0.795732,0.2836098,0.20271698394326,1.61163634886125,9.459138764748811
Turkey,TUR,2016,81019400,32.2,0.24792543,4.00345,4.495325,0.795732,0.2836098,0.20271698394326,1.6298494861018,11.600144245276027
Turkmenistan,TKM,1998,4431523,8.9,0.26819605,3.194707,2.2801442,0.50673205,0.10322536,49.818601583113455,75.38753298153034,91.688654353562
Turkmenistan,TKM,1998,4431523,8.9,0.26819605,3.194707,2.2801442,0.50673205,0.10322536,43.1151055408971,71.13291556728231,91.25164907651715
Tuvalu,TUV,2010,10570,46.1,0.27402577,3.1398466,3.9848676,0.26771015,0.07839735,3.2604172502753097,17.57888975547415,46.74723347618696
Tuvalu,TUV,2010,10570,46.1,0.27402577,3.1398466,3.9848676,0.26771015,0.07839735,3.6253518624721,19.55570664126202,56.60014157099743
Uganda,UGA,1992,18801968,1.3,0.20141883,7.0207376,3.87791,0.58182627,0.07475389,64.43798346171302,87.15634776632199,95.81611746910404
Uganda,UGA,1992,18801968,1.3,0.20141883,7.0207376,3.87791,0.58182627,0.07475389,65.85873584307778,87.91034929471346,96.75843186902992
Uganda,UGA,1996,21249570,1.6,0.20207998,7.3832736,3.8816772,0.58184874,0.07606874,63.4002720253872,86.20048139698217,95.35784304670209
Uganda,UGA,1996,21249570,1.6,0.20207998,7.3832736,3.8816772,0.58184874,0.07606874,64.93442768192006,87.00354321657657,96.2776063107652
Uganda,UGA,1999,23279246,1.8,0.20256329,7.620522,3.8905075,0.58186966,0.078026325,67.4517534375642,87.4175372837428,95.37540939581964
Uganda,UGA,1999,23279246,1.8,0.20256329,7.620522,3.8905075,0.58186966,0.078026325,68.67173158540072,88.06710052909575,96.26443316975757
Uganda,UGA,2002,25545098,2.1,0.20376399,7.6215105,3.902161,0.5818901,0.07989765,65.57319017831246,85.23046987043506,94.35044450706664
Uganda,UGA,2002,25545098,2.1,0.20376399,7.6215105,3.902161,0.5818901,0.07989765,66.70400601499085,85.96671249001004,95.35994273651328
Uganda,UGA,2005,27946586,2.4,0.2055557,7.539022,3.9189262,0.5819014,0.08214462,57.03243782411976,80.24647614975595,92.5868103066054
Uganda,UGA,2005,27946586,2.4,0.2055557,7.539022,3.9189262,0.5819014,0.08214462,58.03153228649891,81.21369098365857,94.26395513164084
Uganda,UGA,2009,31412526,2.9,0.2061048,7.135555,3.9630215,0.58189917,0.08601476,45.31890048011729,73.49180979550242,89.28750211967599
Uganda,UGA,2009,31412526,2.9,0.2061048,7.135555,3.9630215,0.58189917,0.08601476,46.71518346098042,75.23086314680775,91.26378040621395
Uganda,UGA,2012,34273296,3.4,0.2064794,6.812852,4.0157523,0.581884,0.08917101,35.73947708335325,67.34903448512016,86.9915354312207
Uganda,UGA,2012,34273296,3.4,0.2064794,6.812852,4.0157523,0.581884,0.08917101,37.544044255677846,68.82662067910088,89.52357407281468
Uganda,UGA,2016,38748308,4.1,0.20665738,6.5862427,4.1056433,0.58184886,0.09353817,41.34905025652227,69.64869705644983,87.63091443892449
Uganda,UGA,2016,38748308,4.1,0.20665738,6.5862427,4.1056433,0.58184886,0.09353817,42.73089372949609,71.19158455660147,89.93756916087747
Ukraine,UKR,1992,51785152,18.4,0.27462083,4.387335,3.1115282,0.52162576,0.12563737,2.67774012141074,11.58243640832743,38.35983762243491
Ukraine,UKR,1992,51785152,18.4,0.27462083,4.387335,3.1115282,0.52162576,0.12563737,3.9067446277606,16.32713865405385,56.18785147666754
Ukraine,UKR,1993,51778420,18.7,0.27389178,4.437566,3.10949,0.52158684,0.12302267,1.1316715094051,8.01728092980578,39.40969567212112
Ukraine,UKR,1993,51778420,18.7,0.27389178,4.437566,3.10949,0.52158684,0.12302267,1.94601621042972,13.75210276800734,57.45144517510322
Ukraine,UKR,1995,51061268,19.2,0.27269906,4.4943957,3.1015291,0.52154136,0.11754974,4.794199218749999,18.707431640625,46.35082763671875
Ukraine,UKR,1995,51061268,19.2,0.27269906,4.4943957,3.1015291,0.52154136,0.11754974,7.1008666992187495,24.8341357421875,59.99555908203125
Ukraine,UKR,1996,50616104,19.4,0.2721024,4.505719,3.0723562,0.521536,0.11404076,5.02593453764979,20.81917367197281,54.909676265426576
Ukraine,UKR,1996,50616104,19.4,0.2721024,4.505719,3.0723562,0.521536,0.11404076,7.20801287783938,27.99141477374351,69.41513146127706
Ukraine,UKR,1999,49320116,20.1,0.26999685,4.531305,2.872401,0.521512,0.102559105,7.113071289062491,34.1828515625,75.01330688476563
Ukraine,UKR,1999,49320116,20.1,0.26999685,4.531305,2.872401,0.521512,0.102559105,11.726406249999991,44.874072265625,87.33994262695312
Ukraine,UKR,2002,47976540,20.9,0.26964414,4.467858,2.8419838,0.5215242,0.102477804,1.50929128655276,10.27694155723423,43.5343729305516
Ukraine,UKR,2002,47976540,20.9,0.26964414,4.467858,2.8419838,0.5215242,0.102477804,2.66299703400114,17.0002516629178,61.93705380906335
Ukraine,UKR,2003,47605644,21.1,0.26972553,4.4177523,2.8424397,0.5215347,0.1031663,0.55721420986374,6.02497048735624,34.58519561774762
Ukraine,UKR,2003,47605644,21.1,0.26972553,4.4177523,2.8424397,0.5215347,0.1031663,1.13851595708453,10.43546350340959,54.104212295651166
Ukraine,UKR,2004,47261960,21.4,0.26982307,4.362677,2.8439982,0.52154255,0.1045638,0.4592161890615199,4.82185664033749,26.675299401268948
Ukraine,UKR,2004,47261960,21.4,0.26982307,4.362677,2.8439982,0.52154255,0.1045638,0.92967155646025,8.25071157993688,43.86270455445388
Ukraine,UKR,2005,46912616,21.7,0.26989645,4.315122,2.846743,0.5215573,0.105426505,0.20970830994543,2.23897604915522,16.95743156959938
Ukraine,UKR,2005,46912616,21.7,0.26989645,4.315122,2.846743,0.5215573,0.105426505,0.39681149980935,3.91136000017455,31.04500568128199
Ukraine,UKR,2006,46592552,22.0,0.2699782,4.265765,2.8758194,0.5215627,0.1069271,0.0967086731853108,1.37748626850156,13.43133492404664
Ukraine,UKR,2006,46592552,22.0,0.2699782,4.265765,2.8758194,0.5215627,0.1069271,0.1604521381243299,2.72920530942454,26.58755046082067
Ukraine,UKR,2007,46313064,22.3,0.27010795,4.207717,2.9409006,0.5215657,0.109056376,0.0791738976179375,0.93147118952547,12.73135439405149
Ukraine,UKR,2007,46313064,22.3,0.27010795,4.207717,2.9409006,0.5215657,0.109056376,0.102030779862,2.14623329272598,26.42187043386417
Ukraine,UKR,2008,46062936,22.6,0.27026373,4.152111,3.0185354,0.52157444,0.11132718,0.0099577709952552,0.34197223299053,7.219663684228469
Ukraine,UKR,2008,46062936,22.6,0.27026373,4.152111,3.0185354,0.52157444,0.11132718,0.026821088348119,0.8992986059389099,16.70073268607672
Ukraine,UKR,2009,45863884,23.0,0.27042964,4.101679,3.084608,0.5215634,0.113309406,0.0548229754605325,0.5482499994263901,8.17296023417769
Ukraine,UKR,2009,45863884,23.0,0.27042964,4.101679,3.084608,0.5215634,0.113309406,0.0693182673474385,1.00056878949511,19.27701739979387
Ukraine,UKR,2010,45683024,23.3,0.27058375,4.0636315,3.1155183,0.5215375,0.114740774,0.0028430009388009,0.24261405545285,5.31554324930444
Ukraine,UKR,2010,45683024,23.3,0.27058375,4.0636315,3.1155183,0.5215375,0.114740774,0.0125367972981494,0.42249210450916,15.18242566739956
Ukraine,UKR,2011,45516136,23.7,0.27081847,4.0276003,3.119328,0.5214986,0.11587107,0.0,0.16900210616603,4.51507753198773
Ukraine,UKR,2011,45516136,23.7,0.27081847,4.0276003,3.119328,0.5214986,0.11587107,0.0113485822903965,0.5319364006912699,12.42498260005197
Ukraine,UKR,2012,45406228,24.2,0.27117696,3.9822237,3.1206193,0.5214586,0.116908,0.0,0.18447817381063,3.39922752643269
Ukraine,UKR,2012,45406228,24.2,0.27117696,3.9822237,3.1206193,0.5214586,0.116908,0.11384704208024,0.4031364527207,10.97453382666443
Ukraine,UKR,2013,45307104,24.6,0.27156687,3.9361966,3.1204603,0.52142155,0.118037246,0.0,0.0803725915485771,2.81459370949268
Ukraine,UKR,2013,45307104,24.6,0.27156687,3.9361966,3.1204603,0.52142155,0.118037246,0.0044146459270118,0.28168090258657,8.4433517681913
Ukraine,UKR,2014,45148072,25.1,0.2718974,3.9005053,3.1196063,0.5213799,0.118681595,0.0063916690425261,0.11644046429831,2.50288952812696
Ukraine,UKR,2014,45148072,25.1,0.2718974,3.9005053,3.1196063,0.5213799,0.118681595,0.0122762745701962,0.23227512113413,8.99666781876834
Ukraine,UKR,2015,44982568,25.6,0.2720728,3.8831425,3.1196241,0.52136177,0.11927555,0.0196626590584703,0.4835859764838099,6.28481945241097
Ukraine,UKR,2015,44982568,25.6,0.2720728,3.8831425,3.1196241,0.52136177,0.11927555,0.12321676484742,0.89365182138045,14.98215353958646
Ukraine,UKR,2016,44833568,26.1,0.27206576,3.8882422,3.121358,0.5213581,0.12092872,0.0,0.4299587792686399,5.575793313518449
Ukraine,UKR,2016,44833568,26.1,0.27206576,3.8882422,3.121358,0.5213581,0.12092872,0.0983474968746993,0.73172854762399,15.4072965037748
United Arab Emirates,ARE,2013,8751853,25.8,0.2763312,3.532419,4.1305995,0.743336,0.28601655,0.0,0.0,0.0
United Arab Emirates,ARE,2013,8751853,25.8,0.2763312,3.532419,4.1305995,0.743336,0.28601655,0.0,0.0,0.0
United Kingdom,GBR,1991,57359452,14.9,0.25137487,4.476425,4.23005,1.0872802,0.35345984,0.24079675412053,0.49869967342498,1.20025196514819
United Kingdom,GBR,1991,57359452,14.9,0.25137487,4.476425,4.23005,1.0872802,0.35345984,0.24079675412053,0.49869967342498,1.73893113749522
United Kingdom,GBR,1994,57785900,16.4,0.2513731,4.296784,4.332686,1.0877843,0.3585464,0.24662726099752,0.49841750546005,0.74757338865601
United Kingdom,GBR,1994,57785900,16.4,0.2513731,4.296784,4.332686,1.0877843,0.3585464,0.24662726099752,0.49841750546005,0.9972543210179
United Kingdom,GBR,1995,57930364,16.9,0.25136954,4.278126,4.3418264,1.0879234,0.36033753,0.24714140992835,0.49015108184712,0.7468962493053599
United Kingdom,GBR,1995,57930364,16.9,0.25136954,4.278126,4.3418264,1.0879234,0.36033753,0.24714140992835,0.49015108184712,0.99846957441473
United Kingdom,GBR,1996,58078584,17.5,0.2513455,4.2774725,4.3462067,1.0880368,0.36239153,0.24636719502888,0.24636719502888,0.49553362908985
United Kingdom,GBR,1996,58078584,17.5,0.2513455,4.2774725,4.3462067,1.0880368,0.36239153,0.24636719502888,0.24636719502888,0.74751448449631
United Kingdom,GBR,1997,58250192,18.0,0.25130332,4.2810287,4.355132,1.088148,0.364835,0.24725113229235,0.24725113229235,0.49827647924705
United Kingdom,GBR,1997,58250192,18.0,0.25130332,4.2810287,4.355132,1.088148,0.364835,0.24725113229235,0.24725113229235,0.74616317065045
United Kingdom,GBR,1998,58438320,18.6,0.2512586,4.285986,4.364264,1.0882337,0.36768028,0.2455574416381699,0.2455574416381699,0.49512639963233
United Kingdom,GBR,1998,58438320,18.6,0.2512586,4.285986,4.364264,1.0882337,0.36768028,0.2455574416381699,0.2455574416381699,0.7475065924483201
United Kingdom,GBR,1999,58635204,19.2,0.25122985,4.2886806,4.3693037,1.0882875,0.37062028,0.24853189048256,0.24853189048256,0.49301563804096
United Kingdom,GBR,1999,58635204,19.2,0.25122985,4.2886806,4.3693037,1.0882875,0.37062028,0.24853189048256,0.24853189048256,0.74975497619126
United Kingdom,GBR,2000,58850044,19.8,0.25123382,4.285848,4.3659515,1.0883088,0.3735909,0.24815137698065,0.24815137698065,0.4967169034985699
United Kingdom,GBR,2000,58850044,19.8,0.25123382,4.285848,4.3659515,1.0883088,0.3735909,0.24815137698065,0.24815137698065,0.4967169034985699
United Kingdom,GBR,2001,59092016,20.3,0.25126424,4.260686,4.352807,1.0890489,0.37737367,0.23821338982918,0.49831175784061,0.49831175784061
United Kingdom,GBR,2001,59092016,20.3,0.25126424,4.260686,4.352807,1.0890489,0.37737367,0.23821338982918,0.49831175784061,0.74963774384118
United Kingdom,GBR,2002,59355688,20.9,0.25131157,4.208306,4.334689,1.0908308,0.38232625,0.24294824556936,0.24294824556936,0.74508006040782
United Kingdom,GBR,2002,59355688,20.9,0.25131157,4.208306,4.334689,1.0908308,0.38232625,0.24294824556936,0.4985460781236199,0.74508006040782
United Kingdom,GBR,2003,59649800,21.5,0.2513746,4.1442213,4.3161693,1.0929388,0.3877413,0.24797288287337,0.24797288287337,0.49765893915007
United Kingdom,GBR,2003,59649800,21.5,0.2513746,4.1442213,4.3161693,1.0929388,0.3877413,0.24797288287337,0.24797288287337,0.74703413046227
United Kingdom,GBR,2004,59995852,22.1,0.2514536,4.084586,4.3019443,1.0946802,0.39248574,0.37132296396803,0.59653326611086,1.20778830805989
United Kingdom,GBR,2004,59995852,22.1,0.2514536,4.084586,4.3019443,1.0946802,0.39248574,0.37132296396803,0.6349656223489301,1.45614757345469
United Kingdom,GBR,2005,60383740,22.7,0.25154755,4.044324,4.296812,1.0953629,0.39598486,0.5231940987647801,0.7526791591619499,1.16901205826713
United Kingdom,GBR,2005,60383740,22.7,0.25154755,4.044324,4.296812,1.0953629,0.39598486,0.5231940987647801,0.7526791591619499,1.35034710457537
United Kingdom,GBR,2006,60803700,23.2,0.2517607,4.0178766,4.317473,1.0952826,0.3987877,0.1979439234577099,0.37337366975496,0.7862360724852999
United Kingdom,GBR,2006,60803700,23.2,0.2517607,4.0178766,4.317473,1.0952826,0.3987877,0.1979439234577099,0.38433738532842,0.95523284075107
United Kingdom,GBR,2007,61260680,23.8,0.2521704,3.991277,4.36564,1.0952265,0.40153196,0.26680521297857,0.5240950338620299,0.8330674421139199
United Kingdom,GBR,2007,61260680,23.8,0.2521704,3.991277,4.36564,1.0952265,0.40153196,0.26680521297857,0.54312540685973,0.91173087752654
United Kingdom,GBR,2008,61742152,24.4,0.2527409,3.9684153,4.4232283,1.0951635,0.40412027,0.29490336965582,0.5287015537935,0.96304027906706
United Kingdom,GBR,2008,61742152,24.4,0.2527409,3.9684153,4.4232283,1.0951635,0.40412027,0.29490336965582,0.6142424404120199,1.06236527757095
United Kingdom,GBR,2009,62243384,25.0,0.25343102,3.9519038,4.4722896,1.0950963,0.4062714,0.17264761758237,0.2696390225871999,0.58740688922193
United Kingdom,GBR,2009,62243384,25.0,0.25343102,3.9519038,4.4722896,1.0950963,0.4062714,0.17264761758237,0.27611808822693,0.78970320500465
United Kingdom,GBR,2010,62760048,25.7,0.25420037,3.946605,4.4948473,1.0950202,0.40790415,0.14098531650993,0.32184929854589,0.66518224990668
United Kingdom,GBR,2010,62760048,25.7,0.25420037,3.946605,4.4948473,1.0950202,0.40790415,0.16331408122531,0.3470394392609899,1.03906725040973
United Kingdom,GBR,2011,63286360,26.3,0.25662947,3.9695091,4.495006,1.0949289,0.40921468,0.37893907185464,0.49605496037783,0.73374144433681
United Kingdom,GBR,2011,63286360,26.3,0.25662947,3.9695091,4.495006,1.0949289,0.40921468,0.37893907185464,0.52669786999226,0.86857516493623
United Kingdom,GBR,2012,63808728,26.9,0.2612995,4.0222654,4.4904194,1.0948524,0.41036624,0.16891754735549,0.2477914656806,0.58971031637639
United Kingdom,GBR,2012,63808728,26.9,0.2612995,4.0222654,4.4904194,1.0948524,0.41036624,0.16891754735549,0.2586915846822,0.6744801574045399
United Kingdom,GBR,2013,64302296,27.5,0.2666979,4.0842757,4.4834905,1.0947759,0.4115595,0.1596023241431099,0.22752816736745,0.41439540748673
United Kingdom,GBR,2013,64302296,27.5,0.2666979,4.0842757,4.4834905,1.0947759,0.4115595,0.1596023241431099,0.23223179635481,0.5084901294013501
United Kingdom,GBR,2014,64773504,28.2,0.27129802,4.136073,4.4766536,1.0947104,0.41291305,0.18724274567251,0.29492855555353,0.60326888781709
United Kingdom,GBR,2014,64773504,28.2,0.27129802,4.136073,4.4766536,1.0947104,0.41291305,0.19663476379074,0.30368206741657,0.76753012632924
United Kingdom,GBR,2015,65224368,28.9,0.27356958,4.1568666,4.472304,1.0946536,0.41451535,0.1474572782582,0.31634995510633,0.69419039973384
United Kingdom,GBR,2015,65224368,28.9,0.27356958,4.1568666,4.472304,1.0946536,0.41451535,0.1474572782582,0.32101380831352,0.90417095551946
United Kingdom,GBR,2016,65655204,29.5,0.27395958,4.1270704,4.458649,1.0945989,0.41880447,0.20522278614158,0.33423702641075,0.49411381702498
United Kingdom,GBR,2016,65655204,29.5,0.27395958,4.1270704,4.458649,1.0945989,0.41880447,0.21026168404023,0.33423702641075,0.6713623450652301
United States,USA,1991,251560192,19.4,0.4393758,3.9025552,5.2415867,0.605942,0.41853958,0.49938721039542,0.74914534706547,1.24513253430557
United States,USA,1991,251560192,19.4,0.4393758,3.9025552,5.2415867,0.605942,0.41853958,0.49938721039542,0.74914534706547,1.49762617705323
United States,USA,1992,255175328,20.1,0.4425686,4.006986,5.2477794,0.6057076,0.431534,0.4978993376973399,0.74992848742644,1.49445460502197
United States,USA,1992,255175328,20.1,0.4425686,4.006986,5.2477794,0.6057076,0.431534,0.4978993376973399,0.74992848742644,1.74807609393904
United States,USA,1993,258779760,20.8,0.4452558,4.106528,5.2590055,0.60548025,0.44196212,0.4996585546838999,0.7483688144409499,1.24867525082891
United States,USA,1993,258779760,20.8,0.4452558,4.106528,5.2590055,0.60548025,0.44196212,0.4996585546838999,0.7483688144409499,1.74963541210845
United States,USA,1994,262273584,21.5,0.4472567,4.1981354,5.274653,0.60527015,0.4491788,0.4997927893857,0.74711951998599,1.4967194662626
United States,USA,1994,262273584,21.5,0.4472567,4.1981354,5.274653,0.60527015,0.4491788,0.4997927893857,0.74711951998599,1.74978346213672
United States,USA,1995,265660560,22.3,0.44839168,4.2789063,5.2937264,0.60505545,0.45229667,0.49998137028884,0.74773493015659,1.24799384943456
United States,USA,1995,265660560,22.3,0.44839168,4.2789063,5.2937264,0.60505545,0.45229667,0.49998137028884,0.74773493015659,1.49826346888862
United States,USA,1996,268984352,23.0,0.4488745,4.346033,5.452494,0.6048532,0.4522142,0.4987853911077,0.74854541014724,1.24876956730733
United States,USA,1996,268984352,23.0,0.4488745,4.346033,5.452494,0.6048532,0.4522142,0.74854541014724,0.74854541014724,1.49851197094703
United States,USA,1997,272395424,23.8,0.4491345,4.3987412,5.8007646,0.60465616,0.4511574,0.74906164511818,0.74906164511818,1.2486150988539602
United States,USA,1997,272395424,23.8,0.4491345,4.3987412,5.8007646,0.60465616,0.4511574,0.74906164511818,0.74906164511818,1.49340532868769
United States,USA,1998,275835008,24.6,0.4493081,4.4390383,6.2089686,0.6044661,0.4495324,0.74883406053438,0.99963089355907,1.49849390039721
United States,USA,1998,275835008,24.6,0.4493081,4.4390383,6.2089686,0.6044661,0.4495324,0.74883406053438,0.99963089355907,1.49849390039721
United States,USA,1999,279181568,25.4,0.44953126,4.4677186,6.5479445,0.60427856,0.44814983,0.7480562125012701,0.7480562125012701,1.24885273796549
United States,USA,1999,279181568,25.4,0.44953126,4.4677186,6.5479445,0.60427856,0.44814983,0.7480562125012701,0.7480562125012701,1.49937870415553
United States,USA,2000,282398560,26.1,0.44993713,4.4857907,6.6883707,0.60409266,0.44769108,0.7495953662845,0.7495953662845,1.2493527605411
United States,USA,2000,282398560,26.1,0.44993713,4.4857907,6.6883707,0.60409266,0.44769108,0.7495953662845,0.99972496134946,1.49983191744573
United States,USA,2001,285470496,26.9,0.4514257,4.493341,6.636507,0.6039308,0.44876918,0.74930692802001,0.99827526105788,1.49976818196925
United States,USA,2001,285470496,26.9,0.4514257,4.493341,6.636507,0.6039308,0.44876918,0.74930692802001,0.99827526105788,1.7443858773565
United States,USA,2002,288350240,27.7,0.4542209,4.492336,6.5100694,0.60377705,0.45059964,0.7489158613740501,0.99950919319228,1.49950427482909
United States,USA,2002,288350240,27.7,0.4542209,4.492336,6.5100694,0.60377705,0.45059964,0.7489158613740501,0.99950919319228,1.74557807311664
United States,USA,2003,291109824,28.4,0.45744422,4.486678,6.3478065,0.6036286,0.4528027,0.99741973285386,1.24928376731808,1.7489469169302805
United States,USA,2003,291109824,28.4,0.45744422,4.486678,6.3478065,0.6036286,0.4528027,0.99741973285386,1.24928376731808,1.9981917526524304
United States,USA,2004,293947872,29.2,0.46022034,4.4822283,6.188496,0.6034766,0.45479447,0.9998820511465,1.24942982987616,1.74980461773094
United States,USA,2004,293947872,29.2,0.46022034,4.4822283,6.188496,0.6034766,0.45479447,0.9998820511465,1.24942982987616,1.99919063461543
United States,USA,2005,296842656,29.9,0.46167195,4.484824,6.0706863,0.6033204,0.45619625,0.99973181076449,1.24829673977599,1.49140499569424
United States,USA,2005,296842656,29.9,0.46167195,4.484824,6.0706863,0.6033204,0.45619625,0.99973181076449,1.24829673977599,1.74746466229093
United States,USA,2006,299753088,30.6,0.4620123,4.491761,6.000551,0.60310584,0.45714864,0.99890914682301,1.24873032803115,1.74971492265471
United States,USA,2006,299753088,30.6,0.4620123,4.491761,6.000551,0.60310584,0.45714864,0.99890914682301,1.24873032803115,1.99984199570606
United States,USA,2007,302743392,31.3,0.4620453,4.4984174,5.9503455,0.60281783,0.4582168,0.99989044362638,1.24980889972555,1.49770995357887
United States,USA,2007,302743392,31.3,0.4620453,4.4984174,5.9503455,0.60281783,0.4582168,0.99989044362638,1.24980889972555,1.7476736506224302
United States,USA,2008,305694912,32.0,0.46179056,4.503609,5.908171,0.60252017,0.4592264,0.99974924122467,1.24967453257101,1.7486506989840298
United States,USA,2008,305694912,32.0,0.46179056,4.503609,5.908171,0.60252017,0.4592264,0.99974924122467,1.24967453257101,1.99944222319683
United States,USA,2009,308512032,32.7,0.4612694,4.5064077,5.8622723,0.60226715,0.45985898,0.9993860187545,0.9993860187545,1.4998402783793
United States,USA,2009,308512032,32.7,0.4612694,4.5064077,5.8622723,0.60226715,0.45985898,0.9993860187545,1.24778089147173,1.7489144039441702
United States,USA,2010,311182848,33.4,0.4604998,4.5064754,5.8007455,0.6021163,0.46008015,0.99972679742009,1.24806153983588,1.74990240517962
United States,USA,2010,311182848,33.4,0.4604998,4.5064754,5.8007455,0.6021163,0.46008015,0.99972679742009,1.24806153983588,1.9983547038641
United States,USA,2011,313876608,34.0,0.45854303,4.495158,5.6901655,0.6020305,0.45549324,0.99897616976861,1.24940191137524,1.74974849660688
United States,USA,2011,313876608,34.0,0.45854303,4.495158,5.6901655,0.6020305,0.45549324,0.99897616976861,1.24940191137524,1.99979398196132
